,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Duty
152,bottom,top,top,middle,top,middle,middle,top,top,top,top,middle,top,top,middle,top,middle,top,middle,top,top,bottom,top,middle,top,top,top,top,bottom,bottom,bottom,bottom,bottom,1
153,top,middle,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,middle,top,top,bottom,top,top,top,top,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,2
154,top,middle,top,top,top,top,top,top,top,top,top,top,top,top,top,middle,top,top,top,middle,middle,top,top,top,top,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,2
155,top,middle,top,top,top,top,top,top,top,top,top,top,top,top,top,middle,top,middle,top,middle,middle,top,top,top,top,middle,bottom,middle,bottom,bottom,bottom,bottom,bottom,3
156,top,top,top,top,top,top,middle,top,top,top,top,top,top,top,top,top,top,top,top,top,middle,top,top,top,top,middle,bottom,bottom,bottom,bottom,bottom,bottom,bottom,3
157,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,middle,top,top,top,top,bottom,middle,middle,bottom,bottom,bottom,bottom,bottom,3
158,middle,top,top,middle,middle,middle,middle,top,top,top,top,top,top,top,middle,top,top,top,middle,top,top,middle,middle,middle,top,top,top,top,bottom,bottom,bottom,bottom,bottom,1
159,top,top,top,top,top,middle,top,middle,top,top,top,middle,top,middle,top,top,middle,top,top,top,middle,top,middle,top,top,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,3
160,middle,top,top,middle,middle,middle,middle,top,top,top,top,top,top,top,middle,top,top,top,middle,top,top,middle,middle,middle,top,top,top,top,bottom,bottom,bottom,bottom,bottom,1
161,top,middle,top,top,top,top,top,top,top,top,middle,top,top,top,top,middle,top,middle,top,top,top,top,top,middle,top,top,top,top,bottom,bottom,bottom,bottom,bottom,2
162,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,bottom,bottom,bottom,bottom,bottom,2
163,top,middle,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,middle,middle,top,bottom,bottom,bottom,bottom,bottom,2
164,top,middle,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,middle,bottom,top,top,top,top,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,2
165,bottom,top,top,bottom,middle,bottom,bottom,top,top,top,top,middle,top,middle,middle,top,top,top,bottom,top,top,bottom,top,middle,top,top,top,top,bottom,bottom,bottom,bottom,bottom,1
166,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,middle,top,top,top,top,middle,top,top,top,top,middle,top,middle,bottom,bottom,bottom,bottom,bottom,2
167,top,top,top,top,top,top,middle,middle,top,top,top,top,top,top,top,top,top,middle,top,top,middle,top,top,top,top,middle,bottom,bottom,bottom,bottom,bottom,bottom,bottom,3
168,top,top,top,top,top,top,middle,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,bottom,bottom,bottom,bottom,bottom,2
169,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,middle,top,top,top,top,bottom,bottom,bottom,bottom,bottom,2
170,top,middle,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,middle,middle,top,top,top,top,middle,bottom,middle,bottom,bottom,bottom,bottom,bottom,2
171,top,middle,top,top,top,top,top,top,top,top,top,top,top,top,top,middle,top,middle,top,top,top,top,top,top,top,middle,top,middle,bottom,bottom,bottom,bottom,bottom,2
172,top,middle,top,middle,top,top,top,top,top,top,top,top,top,top,top,top,top,middle,top,top,middle,top,top,middle,top,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,3
173,top,middle,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,middle,top,top,bottom,top,top,top,top,middle,middle,bottom,bottom,bottom,bottom,bottom,bottom,2
174,top,top,top,top,top,top,middle,middle,top,top,top,top,top,top,top,top,top,top,top,middle,middle,top,middle,top,top,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,3
175,middle,top,top,middle,middle,middle,bottom,top,top,middle,top,middle,top,middle,middle,top,top,top,middle,top,top,middle,middle,middle,top,top,top,top,bottom,bottom,bottom,bottom,bottom,1
176,top,middle,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,middle,top,top,top,top,bottom,bottom,bottom,bottom,bottom,2
177,bottom,bottom,middle,bottom,bottom,bottom,bottom,middle,bottom,middle,middle,middle,top,middle,bottom,top,middle,middle,bottom,bottom,bottom,bottom,middle,bottom,top,bottom,bottom,bottom,top,top,top,top,top,0
178,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,middle,bottom,bottom,bottom,bottom,bottom,2
179,top,middle,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,middle,top,top,top,top,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,3
180,bottom,bottom,middle,bottom,bottom,bottom,bottom,middle,middle,middle,middle,middle,top,middle,middle,top,middle,top,bottom,bottom,bottom,bottom,top,middle,top,bottom,bottom,bottom,top,top,top,top,top,0
181,middle,top,top,bottom,middle,middle,bottom,top,top,middle,top,top,top,middle,middle,top,middle,top,middle,top,top,bottom,middle,middle,top,top,top,top,bottom,bottom,bottom,bottom,bottom,1
182,bottom,top,top,bottom,top,middle,bottom,top,top,top,top,top,top,middle,middle,top,top,top,middle,top,top,middle,top,middle,top,top,top,top,bottom,bottom,bottom,bottom,bottom,1
183,top,middle,top,top,top,top,top,top,top,top,top,top,top,top,top,middle,top,middle,top,bottom,bottom,top,top,top,top,middle,bottom,bottom,bottom,bottom,bottom,bottom,bottom,3
184,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,middle,top,top,top,top,top,middle,top,middle,bottom,bottom,bottom,bottom,bottom,2
185,top,middle,top,top,top,top,top,top,top,top,top,top,top,top,top,middle,top,middle,top,top,top,top,top,middle,top,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,2
186,top,middle,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,middle,top,top,middle,top,top,top,top,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,2
187,top,top,top,middle,top,middle,middle,top,top,top,top,middle,top,middle,top,top,top,top,top,top,top,top,top,middle,top,top,top,top,bottom,bottom,bottom,bottom,bottom,2
188,middle,top,top,middle,middle,middle,middle,top,top,top,top,middle,top,top,middle,top,top,top,bottom,top,top,middle,middle,middle,top,top,top,top,bottom,bottom,bottom,bottom,bottom,1
189,bottom,bottom,middle,bottom,bottom,bottom,bottom,middle,bottom,middle,middle,middle,top,middle,bottom,top,middle,top,bottom,middle,bottom,bottom,middle,bottom,bottom,bottom,bottom,bottom,top,top,top,top,top,0
190,top,middle,top,middle,top,top,middle,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,middle,top,top,top,top,bottom,bottom,bottom,bottom,bottom,2
191,middle,top,top,middle,top,top,middle,top,top,top,middle,middle,top,middle,top,top,top,top,middle,top,top,bottom,top,top,top,top,top,top,bottom,bottom,bottom,bottom,bottom,1
192,top,top,top,middle,top,top,middle,top,top,top,top,top,top,top,top,middle,top,top,top,top,top,top,top,middle,top,top,top,top,bottom,bottom,bottom,bottom,bottom,1
193,top,top,top,top,top,top,top,middle,top,top,top,top,top,top,top,top,top,top,top,middle,middle,top,top,top,top,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,3
194,top,middle,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,middle,top,top,top,top,top,top,top,top,top,middle,bottom,bottom,bottom,bottom,bottom,2
195,top,middle,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,middle,top,top,top,top,top,top,top,top,top,middle,bottom,bottom,bottom,bottom,bottom,2
196,bottom,bottom,middle,bottom,bottom,bottom,bottom,middle,bottom,middle,middle,middle,top,middle,bottom,top,middle,top,bottom,middle,bottom,bottom,middle,bottom,top,bottom,bottom,bottom,top,top,top,top,top,0
197,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,middle,middle,middle,top,middle,bottom,top,middle,top,bottom,middle,bottom,bottom,middle,bottom,middle,bottom,bottom,bottom,top,top,top,top,top,0
198,middle,top,top,middle,top,middle,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,middle,top,top,top,top,bottom,bottom,bottom,bottom,bottom,2
199,top,middle,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,2
200,top,top,top,top,top,top,top,top,top,top,top,top,top,middle,top,top,top,top,top,top,top,top,top,top,top,top,top,top,bottom,bottom,bottom,bottom,bottom,1
201,bottom,bottom,bottom,bottom,bottom,bottom,middle,bottom,bottom,middle,middle,middle,top,middle,bottom,top,middle,top,bottom,middle,bottom,bottom,middle,bottom,top,bottom,bottom,bottom,top,top,top,top,top,0
202,bottom,top,top,bottom,middle,middle,bottom,middle,middle,middle,middle,middle,top,middle,middle,top,top,top,bottom,top,top,bottom,bottom,middle,top,top,top,top,bottom,bottom,bottom,bottom,bottom,1
203,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,middle,top,top,top,top,top,top,top,top,top,top,top,top,bottom,bottom,bottom,bottom,bottom,2
204,top,top,top,top,top,top,bottom,middle,top,middle,middle,middle,top,middle,top,middle,top,top,top,top,middle,top,top,top,top,middle,middle,bottom,bottom,bottom,bottom,bottom,bottom,3
205,top,middle,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,middle,top,middle,middle,top,top,top,top,top,middle,middle,bottom,bottom,bottom,bottom,bottom,2
206,top,top,top,top,top,top,top,top,top,top,top,top,top,middle,top,top,top,top,top,top,bottom,top,top,top,top,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,3
207,middle,top,top,middle,top,middle,middle,top,top,top,top,top,top,top,top,top,top,top,top,top,top,middle,top,middle,top,top,top,top,bottom,bottom,bottom,bottom,bottom,1
208,top,middle,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,middle,top,top,top,top,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,2
209,middle,top,top,top,top,top,top,top,top,middle,top,top,top,middle,top,top,top,top,top,top,top,middle,top,top,top,top,top,top,bottom,bottom,bottom,bottom,bottom,1
210,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,middle,middle,middle,top,middle,bottom,top,middle,top,bottom,middle,bottom,bottom,middle,bottom,top,bottom,bottom,bottom,top,top,middle,top,top,0
211,top,middle,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,middle,top,middle,middle,top,top,top,top,middle,middle,bottom,bottom,bottom,bottom,bottom,bottom,2
212,bottom,bottom,middle,bottom,bottom,bottom,bottom,middle,bottom,middle,middle,middle,top,middle,bottom,top,middle,top,bottom,middle,bottom,bottom,middle,bottom,top,bottom,bottom,bottom,top,top,top,top,top,0
213,bottom,bottom,middle,bottom,bottom,bottom,bottom,bottom,bottom,middle,middle,top,top,middle,middle,top,middle,top,bottom,middle,bottom,bottom,top,middle,top,bottom,bottom,bottom,top,top,top,top,top,0
214,bottom,bottom,middle,bottom,bottom,bottom,bottom,middle,bottom,middle,middle,middle,top,middle,bottom,top,middle,top,bottom,middle,bottom,bottom,middle,bottom,middle,bottom,bottom,bottom,top,top,top,top,top,0
215,middle,top,top,middle,middle,middle,middle,top,top,middle,middle,middle,top,middle,top,top,top,top,top,top,top,middle,top,middle,top,top,top,top,bottom,bottom,bottom,bottom,bottom,2
216,middle,top,top,middle,top,middle,middle,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,middle,top,top,top,top,bottom,bottom,bottom,bottom,bottom,1
217,top,top,top,middle,top,top,middle,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,bottom,bottom,bottom,bottom,bottom,2
218,bottom,bottom,middle,bottom,bottom,bottom,bottom,bottom,bottom,middle,middle,middle,top,middle,bottom,top,middle,top,bottom,middle,bottom,bottom,middle,bottom,top,bottom,bottom,bottom,top,top,top,top,top,0
219,top,top,top,top,top,top,top,top,top,middle,middle,top,top,top,top,top,middle,top,top,middle,middle,top,top,top,top,top,middle,middle,bottom,bottom,bottom,bottom,bottom,2
220,top,top,top,top,top,top,middle,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,bottom,bottom,bottom,bottom,bottom,2
221,top,middle,top,top,top,top,top,top,top,top,top,top,top,top,top,middle,middle,middle,top,middle,middle,top,top,top,top,middle,bottom,bottom,bottom,bottom,bottom,bottom,bottom,2
222,bottom,bottom,middle,bottom,bottom,bottom,bottom,middle,bottom,middle,middle,middle,top,middle,bottom,middle,middle,top,bottom,middle,bottom,bottom,middle,bottom,middle,bottom,bottom,bottom,top,top,top,top,top,0
223,middle,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,middle,top,top,top,top,top,top,bottom,bottom,bottom,bottom,bottom,2
224,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,middle,top,middle,top,middle,bottom,top,middle,top,bottom,middle,bottom,bottom,top,bottom,top,bottom,bottom,bottom,top,top,top,top,top,0
225,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,middle,middle,middle,top,bottom,bottom,middle,bottom,top,bottom,bottom,bottom,bottom,bottom,bottom,middle,bottom,bottom,bottom,top,top,top,top,top,0
226,middle,top,top,middle,top,middle,middle,top,top,top,top,middle,top,middle,top,top,top,top,top,top,top,middle,top,middle,top,top,top,top,bottom,bottom,bottom,bottom,bottom,1
227,top,top,top,middle,top,top,middle,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,middle,top,top,top,top,bottom,bottom,bottom,bottom,bottom,2
228,top,middle,top,top,top,top,middle,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,bottom,bottom,bottom,bottom,bottom,2
229,bottom,bottom,middle,bottom,bottom,bottom,bottom,bottom,bottom,middle,middle,top,top,middle,bottom,top,middle,top,bottom,bottom,bottom,bottom,middle,bottom,top,bottom,bottom,bottom,top,top,top,top,top,0
230,middle,top,top,middle,top,middle,middle,top,top,top,top,top,top,top,middle,middle,top,top,middle,top,top,middle,top,top,top,top,top,top,bottom,bottom,bottom,bottom,bottom,2
231,middle,top,top,top,middle,top,middle,middle,top,top,top,top,top,top,top,top,top,top,top,top,top,middle,middle,top,top,top,top,top,bottom,bottom,bottom,bottom,bottom,1
232,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,middle,middle,middle,top,middle,bottom,top,bottom,top,bottom,middle,bottom,bottom,top,bottom,top,bottom,bottom,bottom,top,top,top,top,top,0
233,top,middle,top,top,top,top,middle,middle,top,top,top,top,top,top,top,top,top,middle,top,middle,middle,top,top,top,top,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,2
234,top,middle,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,middle,top,top,top,top,bottom,middle,bottom,bottom,bottom,bottom,bottom,bottom,2
235,middle,middle,top,top,top,top,top,top,top,top,top,top,top,top,top,middle,top,top,top,top,top,top,top,middle,top,top,top,top,bottom,bottom,bottom,bottom,bottom,2
236,top,middle,top,top,top,top,top,top,top,top,top,top,top,top,top,middle,top,top,top,middle,bottom,top,top,top,top,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,3
237,bottom,bottom,middle,bottom,bottom,bottom,bottom,middle,bottom,middle,middle,middle,top,middle,bottom,top,middle,middle,bottom,middle,bottom,bottom,top,bottom,top,bottom,bottom,bottom,top,top,top,top,top,0
238,middle,top,top,middle,top,middle,bottom,top,top,top,top,top,top,top,top,top,top,top,middle,top,top,middle,top,middle,top,top,top,top,bottom,bottom,bottom,bottom,bottom,1
239,bottom,top,top,bottom,middle,bottom,bottom,top,top,top,top,top,top,middle,middle,top,top,top,middle,top,top,middle,middle,middle,top,top,top,top,bottom,bottom,bottom,bottom,bottom,1
240,top,top,top,top,top,top,top,middle,top,top,top,top,top,top,top,top,top,top,top,top,bottom,top,top,top,top,middle,bottom,bottom,bottom,bottom,bottom,bottom,bottom,2
241,middle,top,top,middle,top,top,bottom,top,top,top,top,top,top,top,top,middle,top,top,middle,top,top,top,top,middle,top,top,top,top,bottom,bottom,bottom,bottom,bottom,1
242,middle,middle,top,middle,top,top,middle,top,top,middle,middle,top,top,top,top,top,top,top,middle,top,top,middle,top,middle,top,top,top,top,bottom,bottom,bottom,bottom,bottom,2
243,top,middle,top,top,top,top,top,top,top,top,top,top,top,top,top,middle,top,top,top,middle,top,top,top,top,top,top,middle,middle,bottom,bottom,bottom,bottom,bottom,2
244,top,middle,top,top,top,top,middle,top,top,top,top,top,top,top,top,top,top,top,top,middle,bottom,top,top,middle,top,middle,bottom,bottom,bottom,bottom,bottom,bottom,bottom,2
245,middle,top,top,middle,top,middle,bottom,middle,top,middle,top,middle,top,middle,middle,top,top,top,middle,top,top,bottom,middle,middle,top,top,top,top,bottom,bottom,bottom,bottom,bottom,1
246,top,middle,top,middle,top,top,top,top,top,top,top,top,top,top,top,top,middle,middle,top,middle,middle,top,top,middle,top,middle,middle,bottom,bottom,bottom,bottom,bottom,bottom,2
247,middle,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,middle,top,top,top,top,bottom,bottom,bottom,bottom,bottom,1
248,bottom,top,top,bottom,top,middle,bottom,top,top,top,top,middle,top,middle,top,top,top,top,middle,top,top,middle,middle,middle,top,top,top,top,bottom,bottom,bottom,bottom,bottom,1
249,top,top,top,middle,top,top,middle,top,top,top,top,top,top,middle,top,top,top,top,top,top,top,middle,top,middle,top,top,top,top,bottom,bottom,bottom,bottom,bottom,2
250,top,middle,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,bottom,bottom,bottom,bottom,bottom,2
251,top,top,top,top,top,middle,middle,middle,top,top,top,top,top,top,top,top,top,top,top,top,middle,top,top,top,top,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,3
252,top,top,top,top,top,top,middle,middle,top,top,top,top,top,top,top,top,top,top,top,top,middle,top,top,top,top,middle,bottom,middle,bottom,bottom,bottom,bottom,bottom,3
253,top,middle,top,top,top,top,top,top,top,top,top,top,top,top,top,middle,top,top,top,top,middle,top,top,top,top,middle,bottom,bottom,bottom,bottom,bottom,bottom,bottom,2
254,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,top,middle,top,top,middle,top,top,top,top,top,middle,middle,bottom,bottom,bottom,bottom,bottom,2
